Trial,Target,0,1,2,3,4,5,6
16,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
17,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
18,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/816-53638-0002.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
19,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/816-53638-0002.flac,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
20,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
21,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/2823-160953-0025.flac,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
22,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE
23,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
24,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
25,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
26,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
27,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/816-53638-0002.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
28,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/816-53638-0002.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
29,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/2823-160953-0025.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
30,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
31,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
32,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
33,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
34,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/2823-160953-0025.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
35,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
36,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
37,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/2823-160953-0025.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
38,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
39,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/816-53638-0002.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
40,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
41,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
42,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/816-53638-0002.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
43,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
44,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
45,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
46,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
47,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
48,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
49,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
50,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
51,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
52,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
53,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
54,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
55,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/816-53638-0002.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
56,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
57,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
58,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/2823-160953-0025.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
59,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/81-121543-0009.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
60,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
61,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/2823-160953-0025.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
62,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/3869-700-0023.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
63,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/male/5448-19209-0015.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
64,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/224-129790-0030.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE,NONE,NONE
65,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/3094-136458-0049.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE,NONE
66,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/1224-121064-0008.flac,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE
67,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/6160-44912-0007.flac,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
68,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/3094-136458-0049.flac,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
69,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/3094-136458-0049.flac,NONE,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
70,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/4770-25951-0016.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE,NONE
71,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/1224-121064-0008.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE
72,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/3094-136458-0049.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
73,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/224-129790-0030.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE
74,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/224-129790-0030.flac,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav
75,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/4770-25951-0016.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE,NONE
76,0,/usr/local/src/robot/iCubAudioAttention/data/audio_source/target_samples/female/3094-136458-0049.flac,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,/usr/local/src/robot/iCubAudioAttention/data/audio_source/noise_samples/pink_noise.wav,NONE,NONE
